Time [Sec],Mass 24,Mass 31,Mass 43,Mass 44,Mass 47,Mass 55,Mass 63,Mass 66,Mass 88,Mass 138,Mass 208,Mass 238,Dist,adj dist
4865.117,413254.88,663707.56,14719.79,236926.78,30,44,61,40,12304.68,831.18,4,4,9539.4,9840.6
4866.124,424290.91,679253.19,15018,241100.09,30,37,65.01,68.01,12671.03,793.17,5,1,9541.4,9838.6
4867.131,460770.16,714022.5,15981.4,240570.5,29,63.01,50,51,12259.46,867.2,5,2,9543.4,9836.6
4868.138,444447.19,702221.94,15608.49,239132.28,23,27,48,46,12212.12,783.16,4,1,9545.4,9834.6
4869.145,437058.59,690638.13,14988.79,238056.52,29,36,46,49,12115.48,783.16,5,0,9547.3,9832.7
4870.152,442732.81,664288.13,14826.65,235391.77,34,40,36,45,11898.14,733.14,5,2,9549.3,9830.7
4871.159,413192.19,652296.31,14995.86,235080.03,30,41,44,52,11713.09,741.15,7,3,9551.3,9828.7
4872.165,427485.06,656075,14970.69,238610.13,20,29,51,44,11587.32,781.16,5,2,9553.3,9826.7
4873.172,436791.38,681335.44,14813.52,245583.13,21,29,40,53,12571.4,809.17,8,2,9555.2,9824.8
4874.179,436569.88,703157.5,14998.85,240764.7,34,33,67.01,71.01,12118.49,799.17,4,3,9557.2,9822.8
4875.186,444200.69,716497,15353.51,247088.06,34,21,39,33,12385.16,737.14,7,1,9559.2,9820.8
4876.193,412259,668655.69,15091.55,238675.41,27,33,42,62.01,12151.75,724.14,3,0,9561.2,9818.8
4877.2,408654.97,670163.06,14740.95,233907.09,23,30,37,32,12099.38,776.16,2,1,9563.1,9816.9
4878.206,423798.13,655176.81,14831.63,237919.78,28,32,46,46,12108.43,709.13,5,0,9565.1,9814.9
4879.213,396791.25,672973.44,15250.73,253092.81,33,42,239.12,67.01,13003.18,948.24,7,1,9567.1,9812.9
4880.22,438048.44,761362.5,16349.34,249658.41,26,22,31,46,13352.52,837.18,9,3,9569.1,9810.9
4881.227,427466.13,750490.63,16412.86,261056.69,32,26,28,53,13556.91,849.19,7,0,9571.0,9809.0
4882.234,441322.56,757381.88,15568.18,254887.42,25,24,31,47,12592.48,715.13,5,0,9573.0,9807.0
4883.241,450658.38,676234.75,14631.19,232548.38,24,32,28,31,12719.29,779.16,3,0,9575.0,9805.0
4884.248,418527.63,673454.88,14868.91,233040.63,33,34,42,56,12838.07,805.17,5,1,9577.0,9803.0
4885.254,426568.5,676711.44,15227.6,244599.95,33,36,59,45,13284.04,845.19,6,1,9578.9,9801.1
4886.261,452669.19,720014.13,16261.63,251140.81,27,42,63.01,61,13610.28,841.19,6,3,9580.9,9799.1
4887.268,428472.53,695907.13,15653.84,245297.77,32,14,27,58,13204.56,796.17,1,1,9582.9,9797.1
4888.275,416188.38,667492.69,14948.5,231941.06,18,23,36,53,13080.71,771.16,5,2,9584.9,9795.1
4889.282,423196.91,645387.5,14529.43,234504.84,56.01,49,73.01,58,12872.35,814.18,3,1,9586.8,9793.2
4890.289,430441.81,668892,15068.37,245925.75,33,21,46,33,13197.46,886.21,4,1,9588.8,9791.2
4891.296,430715.81,704365.5,15075.44,248187.53,28,31,121.03,54,14059.46,907.22,2,0,9590.8,9789.2
4892.302,428272.22,710051,15893.71,249422.59,23,38,53,46,13952.71,823.18,3,3,9592.7,9787.3
4893.309,424425.34,676367,15196.32,234572.64,23,24,37,57,12905.53,765.15,5,2,9594.7,9785.3
4894.316,413091.22,649086.88,14545.53,227366.16,30,46,38,33,13214.61,755.15,10,1,9596.7,9783.3
4895.323,426674.63,640272.81,15117.77,235863.5,32,34,82.01,41,14107.79,812.17,7,6,9598.7,9781.3
4896.33,415487.59,667238.06,15170.2,245373.66,20,49,52,57.01,13701.92,853.19,6,2,9600.6,9779.4
4897.337,437012.06,746051.56,16375.59,261181.59,25,34,51,48,14278.04,855.19,5,0,9602.6,9777.4
4898.344,438084.88,682943.38,15375.74,241438.77,30,31,50,30,13458.23,779.16,5,0,9604.6,9775.4
4899.35,420524.31,700193.44,15374.67,243579.88,23,34,35,49,13069.6,776.16,5,0,9606.6,9773.4
4900.357,415450.94,658369.31,15126.9,233973.59,28,30,33,51,12818.97,768.16,4,2,9608.5,9771.5
4901.364,385465.56,669727.25,15401.9,248614.81,30,26,66.01,49,13453.2,836.18,7,1,9610.5,9769.5
4902.371,420124.06,709953.25,15528.86,253716.17,22,37,72.01,68.01,13093.78,839.19,5,3,9612.5,9767.5
4903.377,416230,772377.75,16049.99,255846.5,24,19,44,58,12814.93,796.17,5,1,9614.5,9765.5
4904.385,419923.81,679442.5,15282,243901.41,28,25,37,56,12707.29,711.13,4,2,9616.4,9763.6
4905.391,445942.44,660196.94,14688.56,241943.06,23,37,45,42,12606.57,692.13,4,0,9618.4,9761.6
4906.398,402756.13,673553.88,15219.52,242985.44,26,31,40,44,12333.84,733.14,5,0,9620.4,9759.6
4907.405,394620.25,657933.5,15357.58,247919.03,29,55.01,35,50,12642.84,738.15,9,1,9622.4,9757.6
4908.412,422279.75,709742.38,15784.86,251779.66,23,35,61.01,61,12767.63,763.15,4,2,9624.3,9755.7
4909.419,417351.56,689815.38,15806.01,250731.19,29,36,30,43,12579.4,729.14,3,0,9626.3,9753.7
4910.426,391989.31,666651.19,15323.29,240228.19,26,33,45,52,12550.22,782.16,2,1,9628.3,9751.7
4911.433,391070.28,667915.44,14942.42,236900.19,19,23,45,40,12180.91,736.14,6,2,9630.3,9749.7
4912.439,400019.75,671910.13,15615.59,251003.84,30,32,44,49,12724.33,764.15,8,5,9632.2,9747.8
4913.446,394131.53,685517,15581.34,253731.44,36,38,57,54,13782.52,817.18,3,2,9634.2,9745.8
4914.453,423270.81,697394.81,16485.46,260167.33,29,43,54,50,14043.34,766.16,3,0,9636.2,9743.8
4915.46,432859.03,703079.13,16201.18,252154.88,31,19,21,50,13094.77,775.16,3,1,9638.2,9741.8
4916.467,399056.66,671913.56,15260.83,245258.92,31,30,33,54,12674.02,766.16,7,1,9640.1,9739.9
4917.474,434066.28,667363.94,15456.29,250608.81,38,42,51,49,13240.75,741.15,10,1,9642.1,9737.9
4918.481,421281.38,680228.06,15492.59,249704.53,27,49,102.02,77.01,13392.82,862.2,5,0,9644.1,9735.9
4919.487,420405.5,718673,16021.76,256232.09,30,41,52,61,13915.45,782.16,4,1,9646.1,9733.9
4920.494,424061.47,687477.94,15819.17,245044.67,38,29,44,57,13430.04,825.18,5,2,9648.0,9732.0
4921.501,434329.63,702098.81,15531.87,249873.31,25,35,46,48,13782.47,828.18,7,4,9650.0,9730.0
4922.508,426970.97,695473.81,15370.64,247656.94,29,29,27,54,13155.18,754.15,8,1,9652.0,9728.0
4923.515,410782.06,670745.56,14752.08,240626.45,33,24,32,42,12547.19,758.15,4,1,9654.0,9726.0
4924.522,392712.97,666467.44,14663.42,239237.31,29,33,43,98.01,12915.58,782.16,7,1,9655.9,9724.1
4925.529,420391.69,672308.06,14837.68,236166.94,32,28,42,42,12712.29,762.15,10,1,9657.9,9722.1
4926.535,397524.41,660582.69,15287.01,240805.34,19,23,48,69.01,13194.46,857.19,4,2,9659.9,9720.1
4927.542,412879.94,680680.56,15764.75,240311.56,25,35,101.02,51,13716.04,814.18,9,1,9661.8,9718.2
4928.549,419520.63,678563.63,15149.99,240005.02,18,39,34,56,12890.44,773.16,3,1,9663.8,9716.2
4929.556,410207.66,689004.56,15183.29,241636.28,38,32,35,48,13131.02,715.13,4,0,9665.8,9714.2
4930.563,385669.63,641347.88,15045.2,234706.69,26,32,49,63.01,13590.15,738.14,9,1,9667.8,9712.2
4931.57,425518.63,692934.69,15497.64,240479.44,40,34,50,50,13783.55,717.14,7,0,9669.7,9710.3
4932.576,419056.91,720768.19,15948.16,249847.77,26,40,91.01,59,14555.1,801.17,0,0,9671.7,9708.3
4933.583,435527.91,736384.88,16610.52,262017.81,25,28,54,53,14887.67,791.17,7,1,9673.7,9706.3
4934.59,448337.44,728834.38,16153.76,257114.5,25,53,43,57,13951.73,731.14,2,3,9675.7,9704.3
4935.597,437366.66,705822.63,15906.8,245020.25,20,19,39,40,14087.67,722.14,3,1,9677.6,9702.4
4936.604,396117.63,696589.31,15334.39,246635.23,27,38,27,62.01,13393.79,781.16,9,2,9679.6,9700.4
4937.611,375932.66,680456.19,15391.87,250377.47,23,29,33,70.01,13661.65,707.13,11,0,9681.6,9698.4
4938.618,389047.34,672314,15570.21,246943.88,19,38,55,56,14300.2,820.18,2,2,9683.6,9696.4
4939.624,411216.22,700305.5,15763.68,254063.25,31,41,67.01,65.01,13979.88,858.19,4,0,9685.5,9694.5
4940.631,435650.88,694690,15547,245322.72,30,45,68.01,58,13509.61,769.16,3,1,9687.5,9692.5
4941.638,407527.06,704972.38,15770.75,252514.13,25,34,105.02,55,14169.27,748.15,5,2,9689.5,9690.5
4942.645,427395.88,683168.75,15444.26,237735.86,28,24,27,43,13395.8,752.15,4,0,9691.5,9688.5
4943.652,407363.75,649526.25,15074.46,227234.95,24,27,35,59,13392.78,742.15,6,1,9693.4,9686.6
4944.659,411454.31,658842.75,14908.17,231463.67,28,22,30,59,13466.28,789.16,2,3,9695.4,9684.6
4945.666,411460.63,657879.13,14391.42,236166.7,32,43,56,49,13346.46,758.15,4,1,9697.4,9682.6
4946.672,427149.22,675536.31,15132.9,251477.84,29,48,48,61,13515.69,796.17,3,0,9699.4,9680.6
4947.679,481750,687710.31,15141.99,242915.63,29,21,38,46,13749.28,777.16,5,2,9701.3,9678.7
4948.686,429275.25,660096.38,14843.7,231658.3,18,35,31,49,12678.08,737.14,3,0,9703.3,9676.7
4949.693,435488.84,661842.06,14276.63,234300.56,25,36,47,61,12676.02,721.14,8,2,9705.3,9674.7
4950.7,398800,660635.31,14920.29,235177.77,21,29,72.01,46,12451.58,775.16,14,3,9707.3,9672.7
4951.707,422183.94,679624.38,15002.91,246416.28,33,30,41,53,13054.51,752.15,4,1,9709.2,9670.8
4952.714,405620.81,682202.88,15123.82,247967.77,10,40,78.01,45,12915.6,863.2,0,0,9711.2,9668.8
4953.72,428871.63,686763.88,15563.19,243482,13,39,44,43,12793.78,648.11,6,4,9713.2,9666.8
4954.727,422924.63,698021.69,15634.7,241787.94,56.01,30,40,38,12598.52,682.12,1,0,9715.2,9664.8
4955.734,418393.38,676779.94,15370.65,238746.63,24,54,58,75.01,12391.23,745.15,6,2,9717.1,9662.9
4956.741,421592,662982,15568.15,241639.63,21,32,39,63.01,12361.03,804.17,9,3,9719.1,9660.9
4957.748,423401.06,670838,15356.56,239133.28,17,50,100.01,40,12458.63,778.16,4,0,9721.1,9658.9
4958.755,418195.88,730184.56,15757.63,253542.56,32,38,95.01,49,12994.16,802.17,10,2,9723.0,9657.0
4959.761,450060.28,739405.75,15976.34,251871.2,31,26,57.01,58,12340.91,830.18,4,1,9725.0,9655.0
4960.768,422770.5,713864.5,15356.54,250691.95,20,49,42,82.01,11910.22,728.14,6,2,9727.0,9653.0
4961.775,406205.81,669954.06,15313.25,242764,36,42,39,48,12014.85,752.15,4,1,9729.0,9651.0
4962.782,412996.66,665694.75,14703.71,233070.38,24,33,44,44,11342.86,755.15,5,0,9730.9,9649.1
4963.789,403279.25,641427.56,14178.92,223218.08,30,22,57,62,11380.07,839.19,8,0,9732.9,9647.1
4964.796,397331,642290.5,14216.23,235448.78,26,32,90.02,50,11223.16,829.18,4,3,9734.9,9645.1
4965.803,403403.47,702104.5,15124.79,249457.63,28,47,85.01,58,11793.55,770.16,4,3,9736.9,9643.1
4966.809,420160.81,699005.75,15659.87,250166.88,21,42,54,58,11798.54,823.18,3,0,9738.8,9641.2
4967.816,408957.88,674918.13,15514.79,243055.28,27,40,48,58,11684.86,847.19,6,1,9740.8,9639.2
4968.823,398356.31,707447.88,15393.84,252952.44,30,32,37,55,11581.25,752.15,6,1,9742.8,9637.2
4969.83,394240.13,658070.75,14886.01,231931.75,34,26,45,64.01,11478.64,804.17,4,1,9744.8,9635.2
4970.837,390333.63,645020.75,14988.77,235174.44,33,40,34,47,11266.42,766.15,4,0,9746.7,9633.3
4971.844,411245.5,646010.06,15199.34,236966.69,18,33,53,41,11474.63,763.15,3,0,9748.7,9631.3
4972.851,390429.59,662737.94,15516.79,238964.34,29,27,59,55,12213.1,915.22,9,2,9750.7,9629.3
4973.857,412190.63,677317.25,15815.1,248725.02,22,24,48,49,12050.07,816.18,5,1,9752.7,9627.3
4974.864,417800.03,669254.63,15352.52,244943.53,28,24,45,49,11819.68,758.15,3,1,9754.6,9625.4
4975.871,398462.69,649568.56,14598.92,238398.14,17,28,26,61.01,11553.08,788.16,7,3,9756.6,9623.4
4976.878,408298.22,649758.38,14997.85,235690.77,26,34,57,60,11778.44,788.17,9,2,9758.6,9621.4
4977.885,398267.25,651958.5,14648.29,236447.2,31,38,41,41,11969.58,749.15,3,0,9760.6,9619.4
4978.892,377996.13,667147.81,15192.29,244807.72,36,31,61,48,12385.17,764.15,7,0,9762.5,9617.5
4979.899,403220.69,685774.25,15474.47,249268.84,28,38,59,58,12458.63,783.16,7,2,9764.5,9615.5
4980.905,397130.91,679640,15163.1,237735.78,17,52,41,62.01,13072.66,871.2,5,1,9766.5,9613.5
4981.912,415072.13,687177.69,14713.75,245433.84,28,20,86.01,47,12272.46,772.16,4,4,9768.5,9611.5
4982.919,375718.03,672394.63,14554.6,238021.97,18,30,36,84.01,12250.33,779.16,4,1,9770.4,9609.6
4983.926,419124.94,658009.69,15013.97,231814.97,27,30,67.01,54,12238.26,811.17,6,0,9772.4,9607.6
4984.933,410931.69,654244.94,15287.04,243160.47,28,34,62,65.01,13139.06,853.19,9,2,9774.4,9605.6
4985.94,404118.41,707341.19,15736.46,247100.38,23,38,140.05,86.01,12787.77,842.19,3,1,9776.4,9603.6
4986.946,407525.75,676912.5,16076.14,245588.31,20,47,60,42,12827.03,795.17,3,2,9778.3,9601.7
4987.953,404400.13,667687.75,15315.22,239258,34,27,52,51,12460.63,792.17,3,0,9780.3,9599.7
4988.96,409211.72,644410.5,14847.73,232785.98,18,28,41,62,11679.86,840.19,4,2,9782.3,9597.7
4989.967,392734.13,629926.5,14494.23,228418.59,29,33,29,57,11952.49,842.19,4,0,9784.2,9595.8
4990.974,401196.94,643050.63,14219.22,233716.84,22,26,62.01,57,11703,855.19,5,0,9786.2,9593.8
4991.981,400946.34,653736.13,14807.45,236429.03,22,24,52,55,12292.61,859.2,7,2,9788.2,9591.8
4992.988,436010.91,690081.13,15197.39,236446.72,32,29,31,85.01,12617.69,897.21,9,2,9790.2,9589.8
4993.994,432501.63,692037.75,14938.44,235754.91,26,38,77.01,65.01,12373.1,861.2,9,0,9792.1,9587.9
4995.001,411282.22,646200.5,14323.95,228124.89,29,32,41,58,11891.12,766.16,5,0,9794.1,9585.9
4996.008,400635.38,637927.63,14014.78,230161.95,25,29,41,35,11844.85,763.15,7,1,9796.1,9583.9
4997.015,412889.91,662475.94,14543.52,230115.48,25,27,39,49,12036.04,781.16,6,1,9798.1,9581.9
4998.022,438115.81,658973.5,15177.22,235310.75,31,43,50,49,12475.78,843.19,3,3,9800.0,9580.0
4999.029,429081,703023.56,15674.98,244899.03,15,37,45,47,12381.16,867.2,6,1,9802.0,9578.0
5000.036,443794.69,676350,14996.89,244710.72,21,38,46,44,12313.71,819.18,5,0,9804.0,9576.0
5001.042,425716.5,665389.63,15224.6,242958.2,26,35,36,51,12062.15,765.15,3,0,9806.0,9574.0
5002.049,414679.91,667660,15103.65,236608.5,23,28,37,55,11756.3,764.16,2,1,9807.9,9572.1
5003.056,407922.06,653270.31,14773.3,233846.44,34,30,39,47,11696.94,832.18,8,1,9809.9,9570.1
5004.063,429382.25,656385.56,15578.27,246112.75,29,32,57,59,12009.87,826.18,5,2,9811.9,9568.1
5005.07,430514.88,704250.13,15902.76,254417.78,34,45,58,53,12038.03,805.17,2,1,9813.9,9566.1
5006.077,421310.75,695434.81,15663.92,242948.06,24,26,40,49,11581.25,836.18,4,2,9815.8,9564.2
5007.084,398861.56,686637.38,15101.62,242662.63,25,44,25,52,11022.08,812.17,5,0,9817.8,9562.2
5008.09,373765.78,668533.31,14969.63,239933.42,32,26,50,64.01,11343.88,797.17,3,0,9819.8,9560.2
5009.097,404513.38,667275.63,15004.91,239512.94,22,25,43,49,11110.52,787.16,5,2,9821.8,9558.2
5010.104,391825.81,692331.88,15492.61,250416.7,28,29,55,49,11359.96,831.18,5,0,9823.7,9556.3
5011.111,405641.63,718234.44,16443.1,255513.03,35,21,31,67.01,11839.81,700.13,3,2,9825.7,9554.3
5012.118,406550.5,722237,16322.11,252521.02,19,25,31,62.01,11691.94,760.15,2,1,9827.7,9552.3
5013.125,380341.44,690032.31,15717.31,246189.47,24,24,36,48,11128.63,700.13,3,3,9829.7,9550.3
5014.131,344562.47,648897.5,15480.52,243756.41,33,28,47,66.01,11157.8,795.17,7,3,9831.6,9548.4
5015.138,360790.78,659442.25,15625.64,244744.38,35,27,53,65.01,11500.81,845.19,8,1,9833.6,9546.4
5016.145,363673.66,672172.88,15405.95,247926.91,30,27,60,66.01,11509.82,789.17,9,0,9835.6,9544.4
5017.152,373698.81,684350.94,16484.46,252777.75,28,36,63.01,56,11363.98,787.16,5,1,9837.6,9542.4
5018.159,386874,689808.13,15566.19,247808.5,28,31,39,48,11458.53,713.13,3,0,9839.5,9540.5
5019.166,368443.88,666978.75,15535.91,256871.52,28,38,60,68.01,11857.92,821.18,4,0,9841.5,9538.5
5020.173,394962.47,703347.75,15891.71,251912.08,19,30,23,47,11715.06,722.14,5,2,9843.5,9536.5
5021.179,376265.19,661623.75,15237.63,248856.56,32,28,43,65.01,11980.69,713.13,6,1,9845.4,9534.6
5022.186,372398.44,680725.88,15772.74,255444.44,18,28,70.01,65.01,12352.96,749.15,5,0,9847.4,9532.6
5023.193,360392.44,688291.94,15821.13,250943.41,26,28,86.01,47,13222.64,811.17,10,1,9849.4,9530.6
5024.2,387015.25,689740.75,15815.1,253571.91,19,30,48,65.01,12796.82,766.16,5,0,9851.4,9528.6
5025.207,366170.63,691296.44,15879.58,257376.91,21,27,48,62,12808.89,683.12,5,3,9853.3,9526.7
5026.214,370675.91,694737.06,15882.63,251164.5,28,14,50,51,13102.83,723.14,6,1,9855.3,9524.7
5027.221,385775.81,678925.81,16186.03,250245.03,36,35,38,60,13387.75,735.14,4,0,9857.3,9522.7
5028.227,392052.75,667827.56,16274.81,249977.19,29,41,84.01,44,13518.67,780.16,9,0,9859.3,9520.7
5029.234,388240.16,680104.5,15978.41,254222.36,19,31,66.01,57,13863.09,854.19,6,1,9861.2,9518.8
5030.241,409804.09,682782.81,16230.38,255158.19,26,35,40,66.01,13890.23,756.15,4,0,9863.2,9516.8
5031.248,393349.88,681403.94,15954.23,243239.69,30,23,51,59,13077.66,779.16,4,2,9865.2,9514.8
5032.255,387722.25,671246.06,15979.41,243021.88,26,29,56,65.01,13134.06,733.14,3,0,9867.2,9512.8
5033.262,434538.19,668878.38,15198.33,245112.06,29,33,40,58,13322.35,692.13,6,1,9869.1,9510.9
5034.269,398680.75,680041.44,15517.82,245848.56,26,39,57,54,13398.89,792.17,10,1,9871.1,9508.9
5035.275,418623.44,680044.44,15913.86,254455.03,21,43,126.03,71.01,13888.25,862.2,8,4,9873.1,9506.9
5036.282,426591.44,703329.63,15361.57,260122.73,29,42,58,68.01,13955.71,805.17,14,0,9875.1,9504.9
5037.289,460536.38,725696,15625.6,246023.06,25,26,31,88.01,13324.36,772.16,6,0,9877.0,9503.0
5038.296,411605.13,695332.75,15244.79,245308.14,17,29,37,40,12968.95,726.14,4,1,9879.0,9501.0
5039.303,395617.06,676270.56,14925.32,244115.91,20,36,75.01,55,12742.48,807.17,4,4,9881.0,9499.0
5040.31,394760.41,692985.69,15106.68,243549.31,19,47,50,52,12857.29,849.19,5,2,9883.0,9497.0
5041.316,413625.63,675141.31,15118.75,234450.67,24,47,56,67.01,13191.42,775.16,8,1,9884.9,9495.1
5042.323,446410.78,696720.69,15241.7,244618.84,35,42,45,53,13001.17,768.16,4,1,9886.9,9493.1
5043.33,426178.94,662961.56,14439.78,238338.22,41,24,40,62,13063.56,754.15,7,1,9888.9,9491.1
5044.337,431155.5,663187.75,14808.45,229327.75,15,20,39,54,12561.28,712.13,3,1,9890.9,9489.1
5045.344,410793.19,672726.94,14565.72,222441.28,31,42,44,58,12122.52,756.15,4,0,9892.8,9487.2
5046.351,432127.81,622670,14063.18,221040.39,19,30,46,50,12662.95,733.14,4,0,9894.8,9485.2
5047.358,416979.75,648817.88,14551.62,225645.84,26,46,32,49,11946.45,670.12,7,1,9896.8,9483.2
5048.364,413436.47,631277.75,14053.05,227120.38,23,35,65.01,61,12842.15,745.15,7,4,9898.8,9481.2
5049.371,449292.75,650695.13,14350.13,228836,26,35,79.01,56,12499.89,725.14,5,1,9900.7,9479.3
5050.378,451426.78,699181.94,15235.64,239762.88,38,33,41,59,12938.77,787.16,6,1,9902.7,9477.3
5051.385,463750.44,671320.63,15047.22,239269.66,23,28,47,40,12989.07,764.15,5,0,9904.7,9475.3
5052.392,441921.97,691315.75,14635.17,239310.84,29,36,44,67.01,13123.99,743.15,2,0,9906.7,9473.3
5053.399,417049.5,705322.31,14920.37,244015.02,28,34,40,65.01,13371.63,753.15,7,1,9908.6,9471.4
5054.406,437323.88,704818.44,15471.45,241600.8,38,33,71.01,64.01,13333.4,808.17,3,0,9910.6,9469.4
5055.412,418393.09,711929.88,15973.37,251830.25,30,61.01,53,58,13348.49,694.13,8,0,9912.6,9467.4
5056.419,415818.31,712047.75,15955.2,254663.67,24,31,33,61.01,13198.46,726.14,4,1,9914.5,9465.5
5057.426,409418.81,681523.5,15374.72,246378.09,21,28,39,70.01,12811.9,721.14,7,2,9916.5,9463.5
5058.433,397378,677242.56,15521.8,249256.34,38,25,36,65.01,12571.37,698.13,7,1,9918.5,9461.5
5059.44,395827.84,674279.75,15818.14,247212.53,22,30,44,65.01,12715.28,692.13,1,0,9920.5,9459.5
5060.447,414154.63,700209.13,15735.46,249296.91,26,28,49,78.01,12466.74,665.12,6,0,9922.4,9457.6
5061.454,387599.69,693005.75,16127.55,248814.88,30,27,58,68.01,12639.79,704.13,10,4,9924.4,9455.6
5062.46,405553.63,705215.94,16955.33,270867.47,21,38,78.01,53,13251.84,673.12,8,0,9926.4,9453.6
5063.467,396385.63,695880.13,16076.13,258290.75,32,22,33,63.01,13363.58,682.12,6,0,9928.4,9451.6
5064.474,393225.44,709833.88,16740.56,256456.73,26,37,44,56,12605.62,660.12,3,1,9930.3,9449.7
5065.481,383146.56,720269,15367.62,258761.09,13,29,34,58,12350.04,729.14,6,2,9932.3,9447.7
5066.488,360211.06,684235.63,16092.32,247000.16,29,28,38,65.01,12296.61,601.1,5,0,9934.3,9445.7
5067.495,377581.38,669511.19,15702.2,245427.28,19,38,49,56,12502.98,707.13,7,2,9936.3,9443.7
5068.501,376803.5,678383.5,15266.88,250886.41,21,34,53,58,12561.29,704.13,7,0,9938.2,9441.8
5069.508,384630.5,719340.13,16655.83,260763.38,23,35,60,83.01,12640.82,743.15,11,0,9940.2,9439.8
5070.515,403948.19,692864.56,16285.82,260011.16,38,34,40,69.01,13563,775.16,6,1,9942.2,9437.8
5071.522,410088.31,772851.81,16453.19,262548.25,31,37,36,56,13353.51,733.14,5,0,9944.2,9435.8
5072.529,399572.13,702636.38,16481.41,252785.47,21,25,37,45,12556.25,796.17,4,0,9946.1,9433.9
5073.536,397929.56,685636.19,15770.77,258491.63,30,26,40,66.01,12961.88,804.17,5,0,9948.1,9431.9
5074.543,403317,701040.63,16282.84,256770.98,33,29,51,59,13024.31,864.2,1,5,9950.1,9429.9
5075.549,397550.66,701127.44,16677.04,266338.56,31,30,54,74.01,13326.37,873.2,9,1,9952.1,9427.9
5076.556,404129.44,719026.25,16661.9,256862.53,32,37,91.01,84.01,13552.9,921.22,6,1,9954.0,9426.0
5077.563,422101.69,757152.88,17135.86,264405.06,29,27,101.02,66.01,12893.46,803.17,2,0,9956.0,9424.0
5078.57,428999.97,691857.38,15778.83,249783.55,24,48,27,50,12841.09,738.14,7,0,9958.0,9422.0
5079.577,378728.63,677505.56,15966.28,254159.59,29,28,43,59,12573.36,832.18,3,2,9960.0,9420.0
5080.584,383062.03,677901.88,15932,254522.41,25,35,63.01,63.01,13006.18,814.18,3,0,9961.9,9418.1
5081.591,419620.22,697015.5,16151.74,258517.25,16,40,66.01,81.01,13226.69,834.18,5,2,9963.9,9416.1
5082.597,398010.31,714268.13,16636.68,269905.88,21,27,115.03,59,13636.47,885.21,2,0,9965.9,9414.1
5083.604,401686.19,709569,16007.59,260108.53,22,40,152.05,66.01,13756.32,861.2,5,2,9967.9,9412.1
5084.611,434235.94,718797,16274.76,257571.05,22,37,55,60,13751.28,893.21,4,2,9969.8,9410.2
5085.618,420167.22,717628.13,16152.77,251335.03,24,24,39,56,13384.74,843.19,5,1,9971.8,9408.2
5086.625,419795.31,713414.25,16483.45,258498.34,47.01,34,43,63.01,14122.91,882.21,2,0,9973.8,9406.2
5087.632,416756.13,696188.19,15990.45,256506.86,30,27,54,105.02,13978.9,895.21,10,0,9975.7,9404.3
5088.639,427833.13,728062.88,16784.93,270347.09,16,27,34,48,14709.21,1092.32,8,2,9977.7,9402.3
5089.645,427559.84,696858.25,16517.8,265393.34,45.01,47,77.01,79.01,14123.92,896.21,2,2,9979.7,9400.3
5090.652,399938.59,751754.81,16487.49,262335.31,25,56.01,42,62,14774.76,949.24,6,1,9981.7,9398.3
5091.659,436779.5,744796.31,16874.65,261556.47,39,26,42,63.01,14343.52,911.22,5,1,9983.6,9396.4
5092.666,415294.44,692628.56,16082.18,250306.19,23,32,35,57,13615.32,848.19,6,1,9985.6,9394.4
5093.673,399100.06,673709.81,15573.23,249527.19,18,24,46,71.01,14036.28,835.18,4,0,9987.6,9392.4
5094.68,428764.34,695614.81,16079.19,257561.81,28,52,43,58,13675.73,813.18,3,2,9989.6,9390.4
5095.686,396873.5,659861.88,15730.52,251964.06,27,30,46,66.01,14296.15,829.18,13,1,9991.5,9388.5
